Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
1052, 2, 3, 0.142892, 0.143244, 0.143068,683.329873, 2521.000879, 1602.165376,751.198527, 4217.018305, 2484.108416,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142539, 0.142930, 0.142734,714.666281, 2556.378508, 1635.522395,765.364794, 4313.343244, 2539.354019,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.144461, 0.145328, 0.144894,1014.506944, 2164.321659, 1589.414301,1171.425837, 3317.108868, 2244.267352,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142839, 0.143523, 0.143181,1471.953491, 2350.584644, 1911.269067,1834.670981, 3410.117029, 2622.394005,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143002, 0.143325, 0.143163,679.539976, 2514.400114, 1596.970045,743.680854, 4187.677788, 2465.679321,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142219, 0.142585, 0.142402,728.415860, 2564.485148, 1646.450504,777.790890, 4346.056043, 2561.923467,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142383, 0.142713, 0.142548,714.282280, 2549.269104, 1631.775692,770.930484, 4342.820508, 2556.875496,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143099, 0.143673, 0.143386,1702.759809, 2253.364969, 1978.062389,2244.908753, 3148.337782, 2696.623268,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143056, 0.143348, 0.143202,676.252988, 2520.377491, 1598.315239,740.644557, 4192.934672, 2466.789615,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143062, 0.143409, 0.143235,677.172316, 2522.499959, 1599.836137,743.824376, 4213.338679, 2478.581528,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143028, 0.143381, 0.143204,675.943831, 2524.979944, 1600.461887,740.438725, 4206.593773, 2473.516249,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143316, 0.143695, 0.143505,670.905832, 2506.542850, 1588.724341,734.417744, 4177.845670, 2456.131707,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142263, 0.142636, 0.142449,724.426670, 2548.356155, 1636.391413,775.492826, 4318.933216, 2547.213021,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.142975, 0.143283, 0.143129,675.710524, 2524.655526, 1600.183025,741.763799, 4208.794316, 2475.279057,207.19, 0.00109793, 5.43691e-05
1052, 2, 3, 0.143010, 0.143325, 0.143168,676.152392, 2526.728411, 1601.440401,741.150114, 4206.082593, 2473.616354,207.19, 0.00109793, 5.43691e-05
203163, 2, 3, 11.931216, 11.932557, 11.931886,2993.339080, 3010.755426, 3002.047253,2993.308934, 3020.906301, 3007.107617,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931407, 11.938892, 11.935149,2983.583377, 3010.023505, 2996.803441,2984.034634, 3019.960728, 3001.997681,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929307, 11.929782, 11.929544,2994.642445, 3010.038542, 3002.340493,2993.709649, 3020.612404, 3007.161026,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931024, 11.932554, 11.931789,2992.969967, 3010.601445, 3001.785706,2992.946561, 3020.956373, 3006.951467,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929637, 11.930961, 11.930299,2992.699276, 3009.452861, 3001.076069,2991.785477, 3020.427855, 3006.106666,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930915, 11.932128, 11.931521,2993.409148, 3010.526913, 3001.968031,2993.380161, 3020.960576, 3007.170368,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929817, 11.930280, 11.930049,2994.056955, 3009.786542, 3001.921749,2993.215631, 3020.462921, 3006.839276,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930841, 11.932181, 11.931511,2993.667677, 3010.520924, 3002.094301,2993.578916, 3021.123273, 3007.351094,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929556, 11.930019, 11.929787,2994.620820, 3009.284861, 3001.952840,2993.708726, 3020.530927, 3007.119826,45027.43, 0.0197096, 2.1897e-05
